"GHO","COUNTRY","YEAR","REGION","WORLDBANKINCOMEGROUP","Display Value","Numeric","Low","High","Comments"
"WHS9_93","ERI","2009","AFR","WB_LI","540","540.00000","","",""
"WHS9_93","ERI","2010","AFR","WB_LI","540","540.00000","","",""
"WHS9_93","EST","2007","EUR","WB_HI","19800","19800.00000","","",""
"WHS9_93","EST","2008","EUR","WB_HI","20710","20710.00000","","",""
"WHS9_93","EST","2009","EUR","WB_HI","19360","19360.00000","","",""
"WHS9_93","EST","2010","EUR","WB_HI","19810","19810.00000","","",""
"WHS9_93","ETH","2007","AFR","WB_LI","800","800.00000","","",""
"WHS9_93","ETH","2008","AFR","WB_LI","880","880.00000","","",""
"WHS9_93","ETH","2009","AFR","WB_LI","960","960.00000","","",""
"WHS9_93","ETH","2010","AFR","WB_LI","1040","1040.00000","","",""
"WHS9_93","FJI","2007","WPR","WB_UMI","4470","4470.00000","","",""
"WHS9_93","FJI","2008","WPR","WB_UMI","4560","4560.00000","","",""
"WHS9_93","FJI","2009","WPR","WB_UMI","4630","4630.00000","","",""
"WHS9_93","FJI","2010","WPR","WB_UMI","4510","4510.00000","","",""
"WHS9_93","FIN","2007","EUR","WB_HI","36180","36180.00000","","",""
"WHS9_93","FIN","2008","EUR","WB_HI","38280","38280.00000","","",""
"WHS9_93","FIN","2009","EUR","WB_HI","36260","36260.00000","","",""
"WHS9_93","FIN","2010","EUR","WB_HI","37070","37070.00000","","",""
"WHS9_93","FRA","2007","EUR","WB_HI","33700","33700.00000","","",""
"WHS9_93","FRA","2008","EUR","WB_HI","34740","34740.00000","","",""
"WHS9_93","FRA","2009","EUR","WB_HI","34230","34230.00000","","",""
"WHS9_93","FRA","2010","EUR","WB_HI","34750","34750.00000","","",""
"WHS9_93","GAB","2007","AFR","WB_UMI","12350","12350.00000","","",""
"WHS9_93","GAB","2008","AFR","WB_UMI","12420","12420.00000","","",""
"WHS9_93","GAB","2009","AFR","WB_UMI","12960","12960.00000","","",""
"WHS9_93","GAB","2010","AFR","WB_UMI","13060","13060.00000","","",""
"WHS9_93","GMB","2007","AFR","WB_LI","1140","1140.00000","","",""
"WHS9_93","GMB","2008","AFR","WB_LI","1230","1230.00000","","",""
"WHS9_93","GMB","2009","AFR","WB_LI","1290","1290.00000","","",""
"WHS9_93","GMB","2010","AFR","WB_LI","1300","1300.00000","","",""
"WHS9_93","GEO","2007","EUR","WB_LMI","4700","4700.00000","","",""
"WHS9_93","GEO","2008","EUR","WB_LMI","4840","4840.00000","","",""
"WHS9_93","GEO","2009","EUR","WB_LMI","4720","4720.00000","","",""
"WHS9_93","GEO","2010","EUR","WB_LMI","4990","4990.00000","","",""
"WHS9_93","DEU","2007","EUR","WB_HI","36170","36170.00000","","",""
"WHS9_93","DEU","2008","EUR","WB_HI","37590","37590.00000","","",""
"WHS9_93","DEU","2009","EUR","WB_HI","36800","36800.00000","","",""
"WHS9_93","DEU","2010","EUR","WB_HI","38100","38100.00000","","",""
"WHS9_93","GHA","2007","AFR","WB_LI","1200","1200.00000","","",""
"WHS9_93","GHA","2008","AFR","WB_LI","1330","1330.00000","","",""
"WHS9_93","GHA","2009","AFR","WB_LI","1530","1530.00000","","",""
"WHS9_93","GHA","2010","AFR","WB_LI","1620","1620.00000","","",""
"WHS9_93","GRC","2007","EUR","WB_HI","26930","26930.00000","","",""
"WHS9_93","GRC","2008","EUR","WB_HI","28600","28600.00000","","",""
"WHS9_93","GRC","2009","EUR","WB_HI","28670","28670.00000","","",""
"WHS9_93","GRC","2010","EUR","WB_HI","27630","27630.00000","","",""
"WHS9_93","GRD","2007","AMR","WB_UMI","10370","10370.00000","","",""
"WHS9_93","GRD","2008","AMR","WB_UMI","10680","10680.00000","","",""
"WHS9_93","GRD","2009","AMR","WB_UMI","9640","9640.00000","","",""
"WHS9_93","GRD","2010","AMR","WB_UMI","9930","9930.00000","","",""
"WHS9_93","GTM","2007","AMR","WB_LMI","4490","4490.00000","","",""
"WHS9_93","GTM","2008","AMR","WB_LMI","4630","4630.00000","","",""
"WHS9_93","GTM","2009","AMR","WB_LMI","4600","4600.00000","","",""
"WHS9_93","GTM","2010","AMR","WB_LMI","4650","4650.00000","","",""
"WHS9_93","GIN","2007","AFR","WB_LI","940","940.00000","","",""
"WHS9_93","GIN","2008","AFR","WB_LI","960","960.00000","","",""
"WHS9_93","GIN","2009","AFR","WB_LI","960","960.00000","","",""
"WHS9_93","GIN","2010","AFR","WB_LI","1020","1020.00000","","",""
"WHS9_93","GNB","2007","AFR","WB_LI","1080","1080.00000","","",""
"WHS9_93","GNB","2008","AFR","WB_LI","1110","1110.00000","","",""
"WHS9_93","GNB","2009","AFR","WB_LI","1150","1150.00000","","",""
"WHS9_93","GNB","2010","AFR","WB_LI","1180","1180.00000","","",""
"WHS9_93","GUY","2007","AMR","WB_LMI","2960","2960.00000","","",""
"WHS9_93","GUY","2008","AMR","WB_LMI","3110","3110.00000","","",""
"WHS9_93","GUY","2009","AMR","WB_LMI","3270","3270.00000","","",""
"WHS9_93","GUY","2010","AMR","WB_LMI","3450","3450.00000","","",""
"WHS9_93","HTI","2007","AMR","WB_LI","1150","1150.00000","","",""
"WHS9_93","HTI","2008","AMR","WB_LI","1140","1140.00000","","",""
"WHS9_93","HTI","2009","AMR","WB_LI","1180","1180.00000","","",""
"WHS9_93","HND","2007","AMR","WB_LMI","3660","3660.00000","","",""
"WHS9_93","HND","2008","AMR","WB_LMI","3800","3800.00000","","",""
"WHS9_93","HND","2009","AMR","WB_LMI","3720","3720.00000","","",""
"WHS9_93","HND","2010","AMR","WB_LMI","3770","3770.00000","","",""
"WHS9_93","HUN","2007","EUR","WB_HI","17610","17610.00000","","",""
"WHS9_93","HUN","2008","EUR","WB_HI","19120","19120.00000","","",""
"WHS9_93","HUN","2009","EUR","WB_HI","19260","19260.00000","","",""
"WHS9_93","HUN","2010","EUR","WB_HI","19550","19550.00000","","",""
"WHS9_93","ISL","2007","EUR","WB_HI","35320","35320.00000","","",""
"WHS9_93","ISL","2008","EUR","WB_HI","31200","31200.00000","","",""
"WHS9_93","ISL","2009","EUR","WB_HI","29620","29620.00000","","",""
"WHS9_93","ISL","2010","EUR","WB_HI","28270","28270.00000","","",""
"WHS9_93","IND","2007","SEAR","WB_LMI","2720","2720.00000","","",""
"WHS9_93","IND","2008","SEAR","WB_LMI","2870","2870.00000","","",""
"WHS9_93","IND","2009","SEAR","WB_LMI","3150","3150.00000","","",""
"WHS9_93","IND","2010","SEAR","WB_LMI","3400","3400.00000","","",""
"WHS9_93","IDN","2007","SEAR","WB_LMI","3470","3470.00000","","",""
"WHS9_93","IDN","2008","SEAR","WB_LMI","3740","3740.00000","","",""
"WHS9_93","IDN","2009","SEAR","WB_LMI","3940","3940.00000","","",""
"WHS9_93","IDN","2010","SEAR","WB_LMI","4200","4200.00000","","",""
"WHS9_93","IRN","2007","EMR","WB_LMI","10820","10820.00000","","",""
"WHS9_93","IRN","2008","EMR","WB_LMI","11210","11210.00000","","",""
"WHS9_93","IRN","2009","EMR","WB_LMI","11490","11490.00000","","",""
"WHS9_93","IRQ","2007","EMR","WB_LMI","3030","3030.00000","","",""
"WHS9_93","IRQ","2008","EMR","WB_LMI","3370","3370.00000","","",""
"WHS9_93","IRQ","2009","EMR","WB_LMI","3390","3390.00000","","",""
"WHS9_93","IRQ","2010","EMR","WB_LMI","3370","3370.00000","","",""
"WHS9_93","IRL","2007","EUR","WB_HI","39440","39440.00000","","",""
"WHS9_93","IRL","2008","EUR","WB_HI","37040","37040.00000","","",""
"WHS9_93","IRL","2009","EUR","WB_HI","33130","33130.00000","","",""
"WHS9_93","IRL","2010","EUR","WB_HI","33540","33540.00000","","",""
"WHS9_93","ISR","2007","EUR","WB_HI","26640","26640.00000","","",""
"WHS9_93","ISR","2008","EUR","WB_HI","27120","27120.00000","","",""
"WHS9_93","ISR","2009","EUR","WB_HI","26880","26880.00000","","",""
"WHS9_93","ISR","2010","EUR","WB_HI","27660","27660.00000","","",""
"WHS9_93","ITA","2007","EUR","WB_HI","32040","32040.00000","","",""
"WHS9_93","ITA","2008","EUR","WB_HI","33010","33010.00000","","",""
"WHS9_93","ITA","2009","EUR","WB_HI","32250","32250.00000","","",""
"WHS9_93","ITA","2010","EUR","WB_HI","31810","31810.00000","","",""
"WHS9_93","JAM","2007","AMR","WB_UMI","7370","7370.00000","","",""
"WHS9_93","JAM","2008","AMR","WB_UMI","7520","7520.00000","","",""
"WHS9_93","JAM","2009","AMR","WB_UMI","7280","7280.00000","","",""
"WHS9_93","JAM","2010","AMR","WB_UMI","7310","7310.00000","","",""
"WHS9_93","JPN","2007","WPR","WB_HI","34660","34660.00000","","",""
"WHS9_93","JPN","2008","WPR","WB_HI","34920","34920.00000","","",""
"WHS9_93","JPN","2009","WPR","WB_HI","32930","32930.00000","","",""
"WHS9_93","JPN","2010","WPR","WB_HI","34610","34610.00000","","",""
"WHS9_93","JOR","2007","EMR","WB_LMI","5360","5360.00000","","",""
"WHS9_93","JOR","2008","EMR","WB_LMI","5720","5720.00000","","",""
"WHS9_93","JOR","2009","EMR","WB_LMI","5790","5790.00000","","",""
"WHS9_93","JOR","2010","EMR","WB_LMI","5800","5800.00000","","",""
"WHS9_93","KAZ","2007","EUR","WB_UMI","9540","9540.00000","","",""
"WHS9_93","KAZ","2008","EUR","WB_UMI","9710","9710.00000","","",""
"WHS9_93","KAZ","2009","EUR","WB_UMI","10140","10140.00000","","",""
"WHS9_93","KAZ","2010","EUR","WB_UMI","10770","10770.00000","","",""
"WHS9_93","KEN","2007","AFR","WB_LI","1540","1540.00000","","",""
"WHS9_93","KEN","2008","AFR","WB_LI","1560","1560.00000","","",""
"WHS9_93","KEN","2009","AFR","WB_LI","1590","1590.00000","","",""
"WHS9_93","KEN","2010","AFR","WB_LI","1640","1640.00000","","",""
"WHS9_93","KIR","2007","WPR","WB_LMI","3590","3590.00000","","",""
"WHS9_93","KIR","2008","WPR","WB_LMI","3670","3670.00000","","",""
"WHS9_93","KIR","2009","WPR","WB_LMI","3340","3340.00000","","",""
"WHS9_93","KIR","2010","WPR","WB_LMI","3520","3520.00000","","",""
"WHS9_93","KOR","2007","WPR","WB_HI","26230","26230.00000","","",""
"WHS9_93","KOR","2008","WPR","WB_HI","27080","27080.00000","","",""
"WHS9_93","KOR","2009","WPR","WB_HI","27290","27290.00000","","",""
"WHS9_93","KOR","2010","WPR","WB_HI","29110","29110.00000","","",""
"WHS9_93","KWT","2007","EMR","WB_HI","58350","58350.00000","","",""
"WHS9_93","KGZ","2007","EUR","WB_LI","1980","1980.00000","","",""
"WHS9_93","KGZ","2008","EUR","WB_LI","2120","2120.00000","","",""
"WHS9_93","KGZ","2009","EUR","WB_LI","2190","2190.00000","","",""
"WHS9_93","KGZ","2010","EUR","WB_LI","2070","2070.00000","","",""
"WHS9_93","LAO","2007","WPR","WB_LI","1970","1970.00000","","",""
"WHS9_93","LAO","2008","WPR","WB_LI","2120","2120.00000","","",""
"WHS9_93","LAO","2009","WPR","WB_LI","2340","2340.00000","","",""
"WHS9_93","LAO","2010","WPR","WB_LI","2440","2440.00000","","",""
"WHS9_93","LVA","2007","EUR","WB_UMI","17320","17320.00000","","",""
"WHS9_93","LVA","2008","EUR","WB_UMI","20240","20240.00000","","",""
"WHS9_93","LVA","2009","EUR","WB_UMI","17400","17400.00000","","",""
"WHS9_93","LVA","2010","EUR","WB_UMI","16380","16380.00000","","",""
"WHS9_93","LBN","2007","EMR","WB_UMI","11130","11130.00000","","",""
"WHS9_93","LBN","2008","EMR","WB_UMI","12150","12150.00000","","",""
"WHS9_93","LBN","2009","EMR","WB_UMI","13050","13050.00000","","",""
"WHS9_93","LBN","2010","EMR","WB_UMI","14090","14090.00000","","",""
"WHS9_93","LSO","2007","AFR","WB_LMI","1740","1740.00000","","",""
"WHS9_93","LSO","2008","AFR","WB_LMI","1850","1850.00000","","",""
"WHS9_93","LSO","2009","AFR","WB_LMI","1930","1930.00000","","",""
"WHS9_93","LSO","2010","AFR","WB_LMI","1970","1970.00000","","",""
"WHS9_93","LBR","2007","AFR","WB_LI","300","300.00000","","",""
"WHS9_93","LBR","2008","AFR","WB_LI","320","320.00000","","",""
"WHS9_93","LBR","2009","AFR","WB_LI","340","340.00000","","",""
"WHS9_93","LBR","2010","AFR","WB_LI","340","340.00000","","",""
"WHS9_93","LBY","2007","EMR","WB_UMI","16520","16520.00000","","",""
"WHS9_93","LBY","2008","EMR","WB_UMI","16710","16710.00000","","",""
"WHS9_93","LBY","2009","EMR","WB_UMI","16880","16880.00000","","",""
"WHS9_93","LTU","2007","EUR","WB_UMI","17290","17290.00000","","",""
"WHS9_93","LTU","2008","EUR","WB_UMI","20220","20220.00000","","",""
"WHS9_93","LTU","2009","EUR","WB_UMI","17380","17380.00000","","",""
"WHS9_93","LTU","2010","EUR","WB_UMI","18060","18060.00000","","",""
"WHS9_93","LUX","2007","EUR","WB_HI","67990","67990.00000","","",""
"WHS9_93","LUX","2008","EUR","WB_HI","67130","67130.00000","","",""
"WHS9_93","LUX","2009","EUR","WB_HI","55700","55700.00000","","",""
"WHS9_93","LUX","2010","EUR","WB_HI","61240","61240.00000","","",""
"WHS9_93","MKD","2007","EUR","WB_UMI","9550","9550.00000","","",""
"WHS9_93","MKD","2008","EUR","WB_UMI","10810","10810.00000","","",""
"WHS9_93","MKD","2009","EUR","WB_UMI","11040","11040.00000","","",""
"WHS9_93","MKD","2010","EUR","WB_UMI","10920","10920.00000","","",""
"WHS9_93","MDG","2007","AFR","WB_LI","960","960.00000","","",""
"WHS9_93","MDG","2008","AFR","WB_LI","1030","1030.00000","","",""
"WHS9_93","MDG","2009","AFR","WB_LI","960","960.00000","","",""
"WHS9_93","MDG","2010","AFR","WB_LI","960","960.00000","","",""
"WHS9_93","MWI","2007","AFR","WB_LI","730","730.00000","","",""
"WHS9_93","MWI","2008","AFR","WB_LI","790","790.00000","","",""
"WHS9_93","MWI","2009","AFR","WB_LI","830","830.00000","","",""
"WHS9_93","MWI","2010","AFR","WB_LI","860","860.00000","","",""
"WHS9_93","MYS","2007","WPR","WB_UMI","13050","13050.00000","","",""
"WHS9_93","MYS","2008","WPR","WB_UMI","13620","13620.00000","","",""
"WHS9_93","MYS","2009","WPR","WB_UMI","13550","13550.00000","","",""
"WHS9_93","MYS","2010","WPR","WB_UMI","14220","14220.00000","","",""
"WHS9_93","MDV","2007","SEAR","WB_LMI","7000","7000.00000","","",""
"WHS9_93","MDV","2008","SEAR","WB_LMI","7900","7900.00000","","",""
"WHS9_93","MDV","2009","SEAR","WB_LMI","7420","7420.00000","","",""
"WHS9_93","MDV","2010","SEAR","WB_LMI","8110","8110.00000","","",""
"WHS9_93","MLI","2007","AFR","WB_LI","970","970.00000","","",""
"WHS9_93","MLI","2008","AFR","WB_LI","970","970.00000","","",""
"WHS9_93","MLI","2009","AFR","WB_LI","1000","1000.00000","","",""
"WHS9_93","MLI","2010","AFR","WB_LI","1030","1030.00000","","",""
"WHS9_93","MLT","2007","EUR","WB_HI","23470","23470.00000","","",""
"WHS9_93","MLT","2008","EUR","WB_HI","24430","24430.00000","","",""
"WHS9_93","MLT","2009","EUR","WB_HI","23650","23650.00000","","",""
"WHS9_93","MLT","2010","EUR","WB_HI","24660","24660.00000","","",""
"WHS9_93","MRT","2007","AFR","WB_LI","2340","2340.00000","","",""
"WHS9_93","MRT","2008","AFR","WB_LI","2440","2440.00000","","",""
"WHS9_93","MRT","2009","AFR","WB_LI","2410","2410.00000","","",""
"WHS9_93","MRT","2010","AFR","WB_LI","2410","2410.00000","","",""
"WHS9_93","MUS","2007","AFR","WB_UMI","12060","12060.00000","","",""
"WHS9_93","MUS","2008","AFR","WB_UMI","12780","12780.00000","","",""
"WHS9_93","MUS","2009","AFR","WB_UMI","13180","13180.00000","","",""
"WHS9_93","MUS","2010","AFR","WB_UMI","13980","13980.00000","","",""
"WHS9_93","MEX","2007","AMR","WB_UMI","13790","13790.00000","","",""
"WHS9_93","MEX","2008","AMR","WB_UMI","14520","14520.00000","","",""
"WHS9_93","MEX","2009","AMR","WB_UMI","13650","13650.00000","","",""
"WHS9_93","MEX","2010","AMR","WB_UMI","14400","14400.00000","","",""
"WHS9_93","FSM","2007","WPR","WB_LMI","3380","3380.00000","","",""
"WHS9_93","FSM","2008","WPR","WB_LMI","3290","3290.00000","","",""
"WHS9_93","FSM","2009","WPR","WB_LMI","3430","3430.00000","","",""
"WHS9_93","FSM","2010","WPR","WB_LMI","3490","3490.00000","","",""
"WHS9_93","MDA","2007","EUR","WB_LMI","2980","2980.00000","","",""
"WHS9_93","MDA","2008","EUR","WB_LMI","3300","3300.00000","","",""
"WHS9_93","MDA","2009","EUR","WB_LMI","3040","3040.00000","","",""
"WHS9_93","MDA","2010","EUR","WB_LMI","3360","3360.00000","","",""
"WHS9_93","MNG","2007","WPR","WB_LMI","3450","3450.00000","","",""
"WHS9_93","MNG","2008","WPR","WB_LMI","3750","3750.00000","","",""
"WHS9_93","MNG","2009","WPR","WB_LMI","3660","3660.00000","","",""
"WHS9_93","MNG","2010","WPR","WB_LMI","3670","3670.00000","","",""
"WHS9_93","MNE","2007","EUR","WB_UMI","12390","12390.00000","","",""
"WHS9_93","MNE","2008","EUR","WB_UMI","13850","13850.00000","","",""
"WHS9_93","MNE","2009","EUR","WB_UMI","12870","12870.00000","","",""
"WHS9_93","MNE","2010","EUR","WB_UMI","12770","12770.00000","","",""
"WHS9_93","MAR","2007","EMR","WB_LMI","3990","3990.00000","","",""
"WHS9_93","MAR","2008","EMR","WB_LMI","4240","4240.00000","","",""
"WHS9_93","MAR","2009","EMR","WB_LMI","4440","4440.00000","","",""
"WHS9_93","MAR","2010","EMR","WB_LMI","4600","4600.00000","","",""
"WHS9_93","MOZ","2007","AFR","WB_LI","730","730.00000","","",""
"WHS9_93","MOZ","2008","AFR","WB_LI","790","790.00000","","",""
"WHS9_93","MOZ","2009","AFR","WB_LI","880","880.00000","","",""
"WHS9_93","MOZ","2010","AFR","WB_LI","930","930.00000","","",""
"WHS9_93","MMR","2007","SEAR","WB_LI","1410","1410.00000","","",""
"WHS9_93","MMR","2008","SEAR","WB_LI","1580","1580.00000","","",""
"WHS9_93","MMR","2009","SEAR","WB_LI","1770","1770.00000","","",""
"WHS9_93","MMR","2010","SEAR","WB_LI","1950","1950.00000","","",""
"WHS9_93","NAM","2007","AFR","WB_UMI","5890","5890.00000","","",""
"WHS9_93","NAM","2008","AFR","WB_UMI","6140","6140.00000","","",""
"WHS9_93","NAM","2009","AFR","WB_UMI","6190","6190.00000","","",""
"WHS9_93","NAM","2010","AFR","WB_UMI","6420","6420.00000","","",""
"WHS9_93","NPL","2007","SEAR","WB_LI","1050","1050.00000","","",""
"WHS9_93","NPL","2008","SEAR","WB_LI","1120","1120.00000","","",""
"WHS9_93","NPL","2009","SEAR","WB_LI","1170","1170.00000","","",""
"WHS9_93","NPL","2010","SEAR","WB_LI","1210","1210.00000","","",""
"WHS9_93","NLD","2007","EUR","WB_HI","41400","41400.00000","","",""
"WHS9_93","NLD","2008","EUR","WB_HI","42000","42000.00000","","",""
"WHS9_93","NLD","2009","EUR","WB_HI","40050","40050.00000","","",""
"WHS9_93","NLD","2010","EUR","WB_HI","41810","41810.00000","","",""
"WHS9_93","NZL","2007","WPR","WB_HI","26550","26550.00000","","",""
"WHS9_93","NZL","2008","WPR","WB_HI","27090","27090.00000","","",""
"WHS9_93","NZL","2009","WPR","WB_HI","28100","28100.00000","","",""
"WHS9_93","NIC","2007","AMR","WB_LMI","2620","2620.00000","","",""
"WHS9_93","NIC","2008","AMR","WB_LMI","2730","2730.00000","","",""
"WHS9_93","NIC","2009","AMR","WB_LMI","2610","2610.00000","","",""
"WHS9_93","NIC","2010","AMR","WB_LMI","2790","2790.00000","","",""
"WHS9_93","NER","2007","AFR","WB_LI","660","660.00000","","",""
"WHS9_93","NER","2008","AFR","WB_LI","710","710.00000","","",""
"WHS9_93","NER","2009","AFR","WB_LI","680","680.00000","","",""
"WHS9_93","NER","2010","AFR","WB_LI","720","720.00000","","",""
"WHS9_93","NGA","2007","AFR","WB_LMI","1860","1860.00000","","",""
"WHS9_93","NGA","2008","AFR","WB_LMI","1990","1990.00000","","",""
"WHS9_93","NGA","2009","AFR","WB_LMI","2110","2110.00000","","",""
"WHS9_93","NGA","2010","AFR","WB_LMI","2240","2240.00000","","",""
"WHS9_93","NOR","2007","EUR","WB_HI","55660","55660.00000","","",""
"WHS9_93","NOR","2008","EUR","WB_HI","61060","61060.00000","","",""
"WHS9_93","NOR","2009","EUR","WB_HI","55000","55000.00000","","",""
"WHS9_93","NOR","2010","EUR","WB_HI","58570","58570.00000","","",""
"WHS9_93","OMN","2007","EMR","WB_HI","23450","23450.00000","","",""
"WHS9_93","OMN","2008","EMR","WB_HI","25550","25550.00000","","",""
"WHS9_93","OMN","2009","EMR","WB_HI","25190","25190.00000","","",""
"WHS9_93","PAK","2007","EMR","WB_LMI","2510","2510.00000","","",""
"WHS9_93","PAK","2008","EMR","WB_LMI","2570","2570.00000","","",""
"WHS9_93","PAK","2009","EMR","WB_LMI","2680","2680.00000","","",""
"WHS9_93","PAK","2010","EMR","WB_LMI","2790","2790.00000","","",""
"WHS9_93","PLW","2007","WPR","WB_UMI","14470","14470.00000","","",""
"WHS9_93","PLW","2008","WPR","WB_UMI","11420","11420.00000","","",""
"WHS9_93","PLW","2009","WPR","WB_UMI","10530","10530.00000","","",""
"WHS9_93","PLW","2010","WPR","WB_UMI","11000","11000.00000","","",""
"WHS9_93","PAN","2007","AMR","WB_UMI","10700","10700.00000","","",""
"WHS9_93","PAN","2008","AMR","WB_UMI","11890","11890.00000","","",""
"WHS9_93","PAN","2009","AMR","WB_UMI","12210","12210.00000","","",""
"WHS9_93","PAN","2010","AMR","WB_UMI","12770","12770.00000","","",""
"WHS9_93","PNG","2007","WPR","WB_LMI","2060","2060.00000","","",""
"WHS9_93","PNG","2008","WPR","WB_LMI","2190","2190.00000","","",""
"WHS9_93","PNG","2009","WPR","WB_LMI","2310","2310.00000","","",""
"WHS9_93","PNG","2010","WPR","WB_LMI","2420","2420.00000","","",""
"WHS9_93","PRY","2007","AMR","WB_LMI","4390","4390.00000","","",""
"WHS9_93","PRY","2008","AMR","WB_LMI","4660","4660.00000","","",""
"WHS9_93","PRY","2009","AMR","WB_LMI","4450","4450.00000","","",""
"WHS9_93","PRY","2010","AMR","WB_LMI","5080","5080.00000","","",""
"WHS9_93","PER","2007","AMR","WB_UMI","7170","7170.00000","","",""
"WHS9_93","PER","2008","AMR","WB_UMI","8080","8080.00000","","",""
"WHS9_93","PER","2009","AMR","WB_UMI","8270","8270.00000","","",""
"WHS9_93","PER","2010","AMR","WB_UMI","8930","8930.00000","","",""
"WHS9_93","PHL","2007","WPR","WB_LMI","3490","3490.00000","","",""
"WHS9_93","PHL","2008","WPR","WB_LMI","3680","3680.00000","","",""
"WHS9_93","PHL","2009","WPR","WB_LMI","3720","3720.00000","","",""
"WHS9_93","PHL","2010","WPR","WB_LMI","3980","3980.00000","","",""
"WHS9_93","POL","2007","EUR","WB_UMI","16160","16160.00000","","",""
"WHS9_93","POL","2008","EUR","WB_UMI","17660","17660.00000","","",""
"WHS9_93","POL","2009","EUR","WB_UMI","18250","18250.00000","","",""
"WHS9_93","POL","2010","EUR","WB_UMI","19160","19160.00000","","",""
"WHS9_93","PRT","2007","EUR","WB_HI","23430","23430.00000","","",""
"WHS9_93","PRT","2008","EUR","WB_HI","24050","24050.00000","","",""
"WHS9_93","PRT","2009","EUR","WB_HI","23920","23920.00000","","",""
"WHS9_93","PRT","2010","EUR","WB_HI","24590","24590.00000","","",""
"WHS9_93","ROU","2007","EUR","WB_UMI","12660","12660.00000","","",""
"WHS9_93","ROU","2008","EUR","WB_UMI","14610","14610.00000","","",""
"WHS9_93","ROU","2009","EUR","WB_UMI","14630","14630.00000","","",""
"WHS9_93","ROU","2010","EUR","WB_UMI","14290","14290.00000","","",""
"WHS9_93","RUS","2007","EUR","WB_UMI","16350","16350.00000","","",""
"WHS9_93","RUS","2008","EUR","WB_UMI","19850","19850.00000","","",""
"WHS9_93","RUS","2009","EUR","WB_UMI","18280","18280.00000","","",""
"WHS9_93","RUS","2010","EUR","WB_UMI","19240","19240.00000","","",""
"WHS9_93","RWA","2007","AFR","WB_LI","970","970.00000","","",""
"WHS9_93","RWA","2008","AFR","WB_LI","1070","1070.00000","","",""
"WHS9_93","RWA","2009","AFR","WB_LI","1100","1100.00000","","",""
"WHS9_93","RWA","2010","AFR","WB_LI","1150","1150.00000","","",""
"WHS9_93","WSM","2007","WPR","WB_LMI","4080","4080.00000","","",""
"WHS9_93","WSM","2008","WPR","WB_LMI","4100","4100.00000","","",""
"WHS9_93","WSM","2009","WPR","WB_LMI","4150","4150.00000","","",""
"WHS9_93","WSM","2010","WPR","WB_LMI","4250","4250.00000","","",""
"WHS9_93","STP","2007","AFR","WB_LMI","1720","1720.00000","","",""
"WHS9_93","STP","2008","AFR","WB_LMI","1800","1800.00000","","",""
"WHS9_93","STP","2009","AFR","WB_LMI","1850","1850.00000","","",""
"WHS9_93","STP","2010","AFR","WB_LMI","1930","1930.00000","","",""
"WHS9_93","SAU","2007","EMR","WB_HI","21870","21870.00000","","",""
"WHS9_93","SAU","2008","EMR","WB_HI","22760","22760.00000","","",""
"WHS9_93","SAU","2009","EMR","WB_HI","22750","22750.00000","","",""
"WHS9_93","SEN","2007","AFR","WB_LI","1800","1800.00000","","",""
"WHS9_93","SEN","2008","AFR","WB_LI","1860","1860.00000","","",""
"WHS9_93","SEN","2009","AFR","WB_LI","1870","1870.00000","","",""
"WHS9_93","SEN","2010","AFR","WB_LI","1910","1910.00000","","",""
"WHS9_93","SRB","2007","EUR","WB_UMI","9900","9900.00000","","",""
"WHS9_93","SRB","2008","EUR","WB_UMI","11200","11200.00000","","",""
"WHS9_93","SRB","2009","EUR","WB_UMI","10890","10890.00000","","",""
"WHS9_93","SRB","2010","EUR","WB_UMI","11090","11090.00000","","",""
"WHS9_93","SYC","2007","AFR","WB_UMI","20010","20010.00000","","",""
"WHS9_93","SYC","2008","AFR","WB_UMI","19130","19130.00000","","",""
"WHS9_93","SYC","2009","AFR","WB_UMI","19160","19160.00000","","",""
"WHS9_93","SYC","2010","AFR","WB_UMI","21090","21090.00000","","",""
"WHS9_93","SLE","2007","AFR","WB_LI","720","720.00000","","",""
"WHS9_93","SLE","2008","AFR","WB_LI","760","760.00000","","",""
"WHS9_93","SLE","2009","AFR","WB_LI","800","800.00000","","",""
"WHS9_93","SLE","2010","AFR","WB_LI","830","830.00000","","",""
"WHS9_93","SGP","2007","WPR","WB_HI","51310","51310.00000","","",""
"WHS9_93","SGP","2008","WPR","WB_HI","49840","49840.00000","","",""
"WHS9_93","SGP","2009","WPR","WB_HI","49870","49870.00000","","",""
"WHS9_93","SGP","2010","WPR","WB_HI","55790","55790.00000","","",""
"WHS9_93","SVK","2007","EUR","WB_HI","20220","20220.00000","","",""
"WHS9_93","SVK","2008","EUR","WB_HI","22760","22760.00000","","",""
"WHS9_93","SVK","2009","EUR","WB_HI","22260","22260.00000","","",""
"WHS9_93","SVK","2010","EUR","WB_HI","22980","22980.00000","","",""
"WHS9_93","SVN","2007","EUR","WB_HI","26650","26650.00000","","",""
"WHS9_93","SVN","2008","EUR","WB_HI","28260","28260.00000","","",""
"WHS9_93","SVN","2009","EUR","WB_HI","26620","26620.00000","","",""
"WHS9_93","SVN","2010","EUR","WB_HI","26530","26530.00000","","",""
"WHS9_93","SLB","2007","WPR","WB_LMI","2310","2310.00000","","",""
"WHS9_93","SLB","2008","WPR","WB_LMI","2250","2250.00000","","",""
